time,ticks,tempo_hz,hdr_ms_tick,whole_ms,vnn_update_ms,snap_ms,snap_pct_log,snap_calls,ratio_calc
11:18:00,186384,3.341,404.1,404.05,29.89,313.01,77.5,2.8,77.46813513179062
11:19:01,186471,3.339,330.2,330.21,32.55,297.72,90.2,2.5,90.16080675933499
11:20:01,186556,3.337,408.9,408.85,20.52,320.94,78.5,2.8,78.49822673352085
11:21:02,186643,3.335,495.0,494.94,27.45,369.7,74.7,3.3,74.69592273810967
11:22:02,186734,3.333,313.1,313.13,28.75,300.94,96.1,2.5,96.10704819084725
11:23:02,186846,3.331,282.2,282.15,45.43,263.1,93.2,2.1,93.24827219564064
11:24:02,186971,3.33,232.7,232.65,26.66,226.4,97.3,2.1,97.31356114334838
11:25:02,187084,3.328,264.6,264.6,38.89,234.44,88.6,2.1,88.60166288737716
11:26:03,187190,3.327,292.0,291.98,36.29,248.48,85.1,2.3,85.10171929584217
11:27:03,187294,3.325,290.6,290.54,19.83,273.84,94.2,2.4,94.25208232945548
11:28:04,187401,3.323,225.1,225.11,20.4,241.79,107.4,2.0,107.4097108080494
11:29:04,187506,3.322,300.7,300.69,31.16,268.3,89.2,2.4,89.2281086833616
11:30:04,187623,3.32,196.6,196.6,39.26,206.3,104.9,1.8,104.93387589013226
11:31:05,187744,3.319,261.8,261.78,24.8,242.79,92.7,2.3,92.74581709832685
11:32:05,187869,3.317,226.8,226.79,23.04,223.67,98.6,2.0,98.62427796640064
11:33:06,187993,3.316,206.0,206.03,20.05,218.13,105.9,1.9,105.87293112653497
11:34:06,188118,3.315,210.0,209.98,20.83,212.34,101.1,1.9,101.12391656348224
11:35:06,188238,3.313,224.3,224.27,19.22,237.0,105.7,2.1,105.6761938734561
11:36:07,188364,3.312,295.9,295.93,25.67,256.92,86.8,2.2,86.81782854053323
11:37:07,188488,3.311,220.7,220.67,26.68,225.1,102.0,2.0,102.00752254497667
11:38:08,188613,3.309,210.5,210.47,32.33,209.85,99.7,2.0,99.70542120017105
11:39:08,188736,3.308,246.5,246.48,49.86,252.55,102.5,2.2,102.46267445634534
11:40:08,188862,3.307,235.8,235.74,47.07,235.25,99.8,2.0,99.7921438873335
11:41:08,188985,3.305,229.2,229.22,20.76,224.56,98.0,2.0,97.96701858476573
11:42:09,189109,3.304,169.9,169.85,23.67,215.3,126.7,1.8,126.75890491610245
11:43:09,189233,3.303,216.1,216.1,24.14,219.1,101.4,2.0,101.388246182323
11:44:09,189354,3.301,216.0,215.95,26.09,222.27,102.9,2.0,102.92660338041213
11:45:09,189475,3.3,239.3,239.29,47.95,222.73,93.1,2.0,93.07952693384597
11:46:10,189600,3.299,243.7,243.7,51.76,231.09,94.8,2.1,94.82560525235947
11:47:10,189722,3.297,222.1,222.12,28.77,244.5,110.1,2.0,110.07563479200432
11:48:10,189830,3.296,257.3,257.27,33.71,270.07,105.0,2.2,104.97531775955223
11:49:11,189937,3.294,295.2,295.23,19.47,261.26,88.5,2.3,88.49371676320156
11:50:11,190047,3.293,210.9,210.88,18.88,215.31,102.1,2.0,102.10072078907436
11:51:12,190155,3.291,273.8,273.8,21.9,252.33,92.2,2.3,92.15850986121256
11:52:12,190263,3.29,218.3,218.24,21.4,225.88,103.5,2.1,103.50073313782991
11:53:12,190382,3.288,228.1,228.1,27.15,224.02,98.2,2.0,98.21131082858396
11:54:12,190506,3.287,198.7,198.6,33.78,218.4,109.9,1.9,109.96978851963746
11:55:12,190626,3.286,257.2,257.16,48.97,229.3,89.2,2.1,89.16627780370197
11:56:12,190748,3.284,177.7,177.73,17.12,201.85,113.6,1.8,113.57114724582232
11:57:13,190869,3.283,233.5,233.5,27.51,234.64,100.5,2.1,100.4882226980728
11:58:13,190992,3.282,220.5,220.44,26.49,231.28,104.9,2.1,104.91743785156959
11:59:14,191115,3.28,209.4,209.42,26.31,224.81,107.3,2.0,107.34886830293192
12:00:14,191234,3.279,223.0,223.03,22.97,226.54,101.6,1.9,101.57377931220014
12:01:15,191355,3.278,300.1,300.11,27.1,277.97,92.6,2.2,92.62270500816368
12:02:15,191479,3.276,185.1,185.11,26.54,209.35,113.1,1.8,113.09491653611366
12:03:15,191601,3.275,227.5,227.49,43.7,228.94,100.6,2.0,100.63739065453426
12:04:16,191723,3.274,196.4,196.34,20.38,211.01,107.5,1.9,107.47173270856678
12:05:16,191846,3.273,186.2,186.21,21.93,200.76,107.8,1.9,107.81375865957789
12:06:16,191964,3.271,243.6,243.6,24.19,243.16,99.8,2.1,99.81937602627258
12:07:16,192084,3.27,239.0,239.01,49.16,244.5,102.3,2.0,102.29697502196561
12:08:17,192207,3.269,194.2,194.21,19.58,208.54,107.4,2.0,107.37861078214304
12:09:17,192330,3.267,223.7,223.65,21.81,232.14,103.8,2.1,103.79610999329309
12:10:18,192443,3.266,570.3,570.28,23.03,400.54,70.2,3.5,70.23567370414534
12:11:18,192485,3.263,964.8,964.83,38.51,617.83,64.0,5.1,64.03511499435135
12:12:18,192527,3.261,1035.9,1035.84,29.43,654.77,63.2,5.3,63.211499845536
12:13:21,192570,3.258,1128.8,1128.8,44.64,706.82,62.6,5.7,62.6169383416017
12:14:21,192666,3.256,232.8,232.8,37.77,212.29,91.2,2.0,91.18986254295532
12:15:21,192788,3.255,225.3,225.31,33.22,223.67,99.3,2.0,99.27211397629932
12:16:21,192906,3.254,238.4,238.38,28.51,224.46,94.2,2.1,94.16058394160584
12:17:22,193024,3.252,210.3,210.32,30.13,223.1,106.1,2.0,106.07645492582732
12:18:22,193142,3.251,232.8,232.79,19.77,233.56,100.3,2.2,100.33077022208857
12:19:22,193245,3.25,312.5,312.48,25.62,280.07,89.6,2.4,89.62813620071684
12:20:22,193340,3.248,239.6,239.54,32.17,249.19,104.0,2.1,104.02855472989897
12:21:23,193433,3.246,327.6,327.54,23.86,288.85,88.2,2.4,88.18770226537218
12:22:23,193521,3.244,410.9,410.9,23.06,343.03,83.5,2.9,83.48259917254806
12:23:23,193608,3.243,394.7,394.68,26.74,335.81,85.1,2.8,85.08411877977095
12:24:23,193701,3.241,298.6,298.54,25.05,286.66,96.0,2.4,96.02063375092115
12:25:24,193824,3.24,271.7,271.72,21.56,253.55,93.3,2.2,93.312969233034
12:26:24,193944,3.238,210.1,210.06,19.46,215.3,102.5,2.0,102.49452537370276
12:27:24,194063,3.237,189.0,188.75,17.65,203.05,107.4,1.9,107.57615894039735
12:28:25,194187,3.236,198.5,198.48,20.15,213.94,107.8,1.9,107.78919790407095
12:29:25,194306,3.235,199.2,199.15,23.67,210.06,105.5,1.9,105.47828270148129
12:30:25,194418,3.233,260.1,260.13,24.34,254.89,98.0,2.2,97.98562257332873
12:31:26,194520,3.232,334.7,334.68,25.54,289.34,86.5,2.6,86.45273096689374
12:32:26,194621,3.23,268.5,267.92,18.51,268.46,100.0,2.4,100.20155270229917
12:33:26,194733,3.229,198.4,198.4,26.61,224.24,113.0,2.0,113.02419354838709
12:34:26,194854,3.228,190.9,190.9,22.12,205.67,107.7,1.9,107.73703509690937
12:35:26,194973,3.226,216.9,216.89,20.59,211.8,97.6,1.9,97.65318825210937
12:36:27,195093,3.225,237.1,237.04,39.18,226.69,95.6,2.0,95.63364832939588
12:37:27,195216,3.224,290.7,290.7,49.03,253.0,87.0,2.1,87.03130374957
12:38:28,195336,3.223,252.0,252.0,33.44,259.93,103.1,2.1,103.14682539682539
12:39:28,195456,3.221,228.0,227.98,32.72,229.66,100.7,2.1,100.73690674620582
12:40:28,195573,3.22,229.6,229.61,29.47,230.8,100.5,2.1,100.51827011018683
12:41:28,195691,3.219,226.8,226.77,32.42,222.09,97.9,2.0,97.93623495171319
12:42:29,195810,3.218,234.9,234.85,38.9,221.11,94.1,2.0,94.14945710027678
12:43:29,195930,3.216,223.5,223.47,30.0,222.19,99.4,2.0,99.42721618114288
12:44:29,196048,3.215,256.6,256.54,38.1,253.42,98.8,2.2,98.78381538941295
12:45:29,196169,3.214,204.7,204.7,22.88,216.2,105.6,1.9,105.6179775280899
12:46:30,196280,3.213,237.6,237.57,53.65,247.59,104.2,2.1,104.21770425558783
12:47:30,196377,3.211,310.0,310.01,25.78,290.38,93.7,2.5,93.66794619528403
12:48:30,196462,3.209,475.1,475.04,23.88,367.44,77.3,3.2,77.34927585045469
12:49:31,196549,3.208,416.0,415.96,52.43,333.92,80.3,2.8,80.27694970670257
12:50:32,196632,3.206,429.0,428.94,29.74,362.09,84.4,3.0,84.4150697067189
13:33:36,1017,16.938,26.3,26.27,2.63,0.19,0.7,0.4,0.723258469737343
13:34:36,1890,15.731,34.5,34.46,7.57,1.65,4.8,0.4,4.788160185722576
13:35:36,2630,14.593,44.3,44.25,11.49,6.16,13.9,0.6,13.92090395480226
13:36:37,3213,13.371,44.8,44.78,13.85,5.11,11.4,0.7,11.411344350156321
13:37:37,3812,12.692,36.6,36.62,10.32,5.23,14.3,0.6,14.28181321682141
13:38:37,4364,12.106,50.2,50.18,12.59,4.26,8.5,0.6,8.48943802311678
13:39:37,4907,11.669,37.0,37.02,9.65,5.19,14.0,0.5,14.019448946515396
13:40:37,5483,11.41,44.0,43.98,10.28,4.86,11.0,0.6,11.05047748976808
13:41:37,6044,11.181,41.2,41.18,12.05,4.47,10.8,0.5,10.8547838756678
13:42:37,6593,10.977,44.6,44.56,9.64,4.97,11.1,0.6,11.153500897666067
13:45:21,429,7.143,73.8,73.77,12.04,49.48,67.1,0.7,67.07333604446252
13:46:22,801,6.652,109.5,109.53,21.38,79.87,72.9,0.8,72.92066100611704
13:47:22,1110,6.144,108.3,107.93,33.71,79.71,73.6,0.7,73.85342351524135
13:48:22,1477,6.137,81.6,81.59,19.47,59.88,73.4,0.6,73.39134697879642
13:49:22,1858,6.179,81.9,81.85,21.81,62.96,76.9,0.6,76.9211973121564
13:50:22,2226,6.17,93.5,93.49,28.35,68.71,73.5,0.7,73.49449138945342
13:51:22,2603,6.186,69.6,69.61,16.1,60.67,87.1,0.7,87.15701766987502
18:04:32,553,9.209,58.3,58.24,13.8,44.74,76.8,0.6,76.82005494505495
18:05:32,1122,9.344,34.3,34.32,10.71,0.0,0.0,0.0,
18:06:32,1936,10.75,23.8,23.78,9.1,0.0,0.0,0.0,
18:07:32,2787,11.606,28.7,28.7,13.29,0.0,0.0,0.0,
18:08:33,3612,12.004,126.1,126.02,105.16,0.0,0.0,0.0,
18:12:00,990,16.463,36.8,36.81,9.31,0.0,0.0,0.0,
18:13:00,1690,14.067,46.1,46.07,14.43,0.0,0.0,0.0,
18:14:01,2481,13.766,30.7,30.65,13.66,0.0,0.0,0.0,
18:15:01,3366,14.01,30.9,30.88,14.13,0.0,0.0,0.0,
18:16:01,4239,14.117,38.1,38.09,10.77,0.0,0.0,0.0,
18:17:01,5076,14.087,37.1,37.12,13.92,0.0,0.0,0.0,
19:03:00,565,9.415,46.7,46.73,13.98,38.85,83.1,0.6,83.1371709822384
19:04:00,1169,9.741,142.9,142.85,21.59,0.29,0.2,0.0,0.20301015050752536
19:05:00,1435,7.97,157.4,157.39,24.11,0.0,0.0,0.0,
19:06:00,1704,7.098,247.2,247.15,33.18,16.48,6.7,0.1,6.668015375278171
19:07:00,1871,6.232,285.2,285.19,35.22,92.81,32.5,0.8,32.5432168028332
08:38:02,1089,18.141,19.8,19.8,0.68,0.02,0.1,0.3,0.10101010101010101
08:39:02,2055,17.119,16.6,16.54,0.62,0.03,0.2,0.4,0.18137847642079807
08:40:02,3167,17.589,6.2,6.2,0.92,0.0,0.0,0.0,
08:41:02,4452,18.544,14.4,14.43,1.31,0.0,0.0,0.0,
08:42:02,5684,18.937,13.0,13.0,1.97,0.0,0.0,0.0,
08:43:02,6784,18.836,11.8,11.8,2.09,0.0,0.0,0.0,
08:44:02,7884,18.764,12.9,12.92,2.04,0.0,0.0,0.0,
08:45:02,9009,18.761,10.8,10.77,2.59,0.0,0.0,0.0,
08:46:02,10114,18.722,12.8,12.8,3.9,0.0,0.0,0.0,
08:47:02,11253,18.747,12.3,12.33,3.63,0.0,0.0,0.0,
08:48:02,12348,18.7,17.2,17.16,2.7,0.0,0.0,0.0,
08:49:02,13464,18.691,16.8,16.76,2.86,0.0,0.0,0.0,
08:50:02,14545,18.639,12.8,12.84,3.2,0.0,0.0,0.0,
08:51:02,15588,18.548,22.2,22.14,3.34,0.0,0.0,0.0,
08:52:02,16641,18.481,12.6,12.61,2.55,0.0,0.0,0.0,
08:53:02,17630,18.355,15.0,14.94,2.8,0.0,0.0,0.0,
08:54:02,18564,18.189,28.2,28.19,10.94,0.0,0.0,0.0,
09:37:49,844,14.06,31.8,31.76,2.76,7.95,25.0,0.4,25.031486146095716
